asset_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
EP1A,19.833938764919566,36.876083630800615,58.55670103092784,102.53697597739048,119.82925744775456,113.52989690721648,99.16666666666667,218.5550303848751,307.7338437978561,473.5662316023327,543.6068895643364,512.672899408284,725.7804878048779,828.622954052455,877.4273381294964,936.8113655403517,933.3786750788643,719.8378196500672,839.2896856581533,1291.2988408494796,1461.6985181400098,1980.2151128557405,2460.824989196864,2342.6481891649205,2355.450307027519,2756.908772874058,3171.6995979029875,3345.5880893300246,3413.954823010881,3137.3766843432154,3098.7382926929895,2915.522923213279,2342.9240262547655,1811.1968664850135,1698.3679844877731,1702.4364355231148,1816.5370638832512,2196.786535608309,2707.4607498448904,3259.6094391818256,4050.709581625145,3673.008636990852,3541.1139090243223,3807.7135036496347,3896.528266168154,3567.696857336649,3783.9883701260264,4026.686516831244,4543.479750778816,5132.6555993906495,5714.72549770291,5290.469091708336,5438.781353077409,5560.315370006105,5787.598601079353
EP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5050311747639,568.3643220592636,1089.646804639527,1262.8690527448869,1342.8847152236983,1628.9776674937964,2007.6450117074512,2274.716161001478,2316.573131988282,2158.3502538071066,2326.19573163542,2771.1818801089917,3489.378433696003,4002.4896593673975,3963.5054605199575,3890.0006491097924,3689.634413685113,4352.778355268672,4607.464916430149,4212.589052997394,4213.211577804157,4721.48905109489,5084.361721763412,5216.839249378249,5668.206123657279,6281.3822822640905,6716.130148840429,6847.217061833523,7351.763016845329,7365.97613421983,7911.876377289635,8369.871023536594,8761.802455448127
EP1C,4.359107420861442,5.542070372259052,8.156111929307805,21.45642958078191,43.18719430858159,64.93113402061854,113.16666666666667,132.153950033761,149.56998468606432,179.733407386837,201.7401215805471,221.5360946745562,265.82926829268285,308.3723131532242,344.66187050359713,373.81988271432556,414.02170347003147,536.8361372812919,649.9027504911592,814.3942803959726,1096.576392437404,1472.1136408243374,1735.9772825483055,1705.827476803352,1985.0622015010238,2152.855220667384,2633.7006158701074,1783.0719602977665,1274.276938616225,821.8625575936713,495.74741098320743,272.46837482878095,148.62909248123256,72.12261580381471,37.28859204998384,19.62560827250609,10.357301633323669,5.7236646884273,2.941944633202352,1.613295330706681,0.8529380847261643,0.32181734553074054,0.21867501831131764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP1D,10.897768552153607,20.46302906680265,29.27835051546392,48.8959020254357,60.21876389506447,93.01484536082474,138.44444444444446,168.26468602295748,172.24318529862177,182.59483476811997,195.05065856129687,195.37041420118345,206.92682926829264,173.9274304870834,261.5424460431655,187.87922368053614,208.60201892744476,232.92541498429787,292.8440078585462,309.4822743040866,300.2350536535513,543.7550539744847,478.88511636520775,696.9036815324752,981.4854446213329,1128.2633476856834,1337.4324833307885,1465.3697270471462,1709.2400716220557,2003.4293662522823,1890.4332219334074,1716.8104906937394,1757.4337145776833,2078.828337874659,2054.69406441883,1905.7259732360103,1729.4466350955188,2011.4278560830862,2109.4832629184275,2739.698130606086,3075.2682644801853,3204.7643992436247,3396.7883969388527,3046.994525547445,2831.8121583568,2499.481437938051,2286.967267191069,2112.523596050161,1905.3035652474903,1778.8367641888992,1842.2882848392037,1956.5819184204263,2048.6763983437436,2138.438682764702,2088.0480328697436
EP1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34887573964497043,30.219512195121943,71.81739301912837,97.80719424460432,129.07609606255232,190.6218296529968,237.91778824585012,261.6672888015717,337.3341230222523,487.9386816555952,682.5764474975465,868.2884128649916,924.7488775815623,1045.607630202411,961.8873519913885,824.3774622079707,852.2084367245657,905.5964372618337,859.3809441015388,862.6765688822873,726.6235597453872,961.5760720040876,1093.6239782016348,1197.4038565119033,1421.7788929440392,1621.5302342063721,1728.2165244807122,1739.0161609596125,1967.7900913739625,2308.796778093136,2165.508918076353,2194.185133735761,2250.766423357664,2492.899973970042,2576.3248473886497,2577.9450858496157,2440.2703297590924,2285.962962962963,2131.5207999687514,2224.279479326187,2286.4087404069824,2388.9571197978808,2537.946533948315,2587.4150131250713
EP1F,5.666839647119875,10.87098419173891,17.567010309278352,46.4201601507301,86.77990217874611,118.70845360824741,176.55555555555557,185.46927751519246,191.25941807044413,203.34018328242155,196.45896656534956,186.12520710059172,182.51219512195118,163.20587655294813,141.36978417266187,131.01466070929905,121.24694006309147,141.97061462539253,161.00216110019647,171.46780607496405,199.65252938170664,232.1275760549558,277.13883573060065,254.58138281951508,345.14089151694344,430.29235737351985,553.1289255357052,361.2506203473945,270.32133510858085,195.33173954620537,137.31315756900605,84.8448956570784,49.34245175490312,29.34400544959128,18.065280620489066,11.571167883211682,6.459392416481427,3.081973293768546,1.1985700357491065,0.3226590661413362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.545905707196,1504.935172857077,2223.0299921759547,2587.9029170276845,2503.0481024897267,2622.9725268246666,2243.5790190735693,1899.1705267693633,1860.8026155717766,2189.3999226829033,2431.3467173590507,2448.0248175613797,2331.211752871154,2382.4693051613585,2344.975724433996,2111.3073017957718,2057.191605839416,2065.9498331716322,2244.2186751073928,2489.9669500126874,2813.765533813938,2914.965732087227,2631.8482871762826,2850.5604900459416,3003.591680861586,3014.164678223033,3140.897697212237,3108.4271110169075
EP1H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.65803814713895,200.91834536249056,357.5717761557178,538.3569472632969,719.9709755192879,1118.0479215292346,1472.8310839131527,1833.2837958582993,2077.22369295242,2290.9488293385193,2470.722627737226,2656.528360822547,2968.594347727786,3388.7831557134405,3757.0051493305873,4022.714087919695,4180.977930549589,4464.292879019908,4823.204663259887,5283.9070110183175,5600.840059689344,5977.8168359610645
EP20,2276.7618059159317,2515.673635900051,2780.815905743741,3034.8469147432875,3257.8959537572255,3476.60412371134,3841.25,4213.045239702904,4680.370290964778,5217.812829769508,5924.399696048633,6597.763550295858,7042.853658536584,7647.190889370932,9239.942446043166,9805.583077352692,10292.942334384858,10941.25403768506,12690.630844793714,14480.627379642947,17664.257537046495,20605.191167811576,23040.5943576764,24694.24723136785,26814.83647941779,28218.288536060278,29831.341578867003,31358.5905707196,32922.103989715804,34408.295922802754,34868.28638032759,35311.43139150753,35473.13099870298,36078.27792915531,36669.39297640848,37785.535279805365,40264.065783963146,42573.93879821959,43448.38171772979,45806.294324754796,51102.612556501634,53796.48929319774,52248.787487687216,47070.961678832115,50955.87127002532,50268.93384580601,55142.21172714202,53220.95510995336,55065.775354794045,53412.775750947236,55307.450995405816,56308.995823946374,58608.69289072917,59094.48455199078,59225.6296773352
EP34,230.59678256357032,245.34319224885263,260.5773195876289,279.75883184173335,303.9324144064028,333.4193814432989,378.3888888888889,439.00067521944635,495.88483920367537,578.1871702304916,669.4744174265451,783.5749112426035,865.0975609756096,1021.4407414711102,1277.3352517985613,1453.923485060039,1653.2227129337537,1853.4185733512784,2092.0974459724953,2414.3974109484725,2737.357179356157,3191.981746810598,3519.168590653744,3903.7770727327143,4116.730384352969,4277.005705059203,4655.524507558406,5096.501240694789,5554.564390982966,5998.350430322525,6445.47708049676,6850.792442188382,7392.943442204142,7971.788147138964,8389.354195841861,8757.559002433092,8984.680744821366,9233.041635756677,9710.160664165216,10220.225920026825,10918.460422579628,11916.03812541524,13195.834642487307,14677.401459854013,15898.545966539674,17347.399683472755,18885.934470946464,20610.037802144547,22560.295604015228,24077.741494472877,25509.18032159265,26693.242064582304,27524.165520387396,28830.505748490814,30027.895260300327
EP35,58.19408406850026,59.6838347781744,63.15758468335788,71.17757889778615,81.50822587816808,89.03134020618556,99.36111111111111,109.46657663740716,118.12006125574274,135.9178006109414,158.78672745694024,177.228875739645,208.29268292682923,254.5943600867679,354.34244604316547,457.1781625244344,535.2686435331229,656.1850605652758,840.9958742632614,1038.6094424232167,1180.2187020950432,1337.540333660451,1571.2527933823076,1740.0556719545043,1978.7503979986357,2163.724004305705,2387.8049574998727,2552.471464019851,2701.882374546623,2844.3134834391035,3037.87927548789,3167.089275642575,3341.5671107966828,3467.8957765667574,3558.281266831843,3646.846411192215,3735.644824586837,4014.8205675074187,4455.7385883534735,4756.102187945343,5157.823215599707,5753.021413604539,6461.737453590281,6883.204379562043,7830.059632267683,9144.940899841735,10309.110822126366,11994.779709618142,12998.839736933194,13343.173157298545,13685.671516079632,14001.295052841733,14435.943469717173,15467.665010513465,16293.832846917645
EP36,672.1743642968345,669.9510453850077,666.2916053019146,656.8968440885538,650.6465095598044,665.4445360824741,717.1111111111111,752.086428089129,780.7626339969373,817.4740349902805,870.8624620060791,921.0319526627219,968.0487804878046,1067.2200749359101,1313.5539568345325,1483.4865959229262,1661.019432176656,2033.456034096007,2433.9555992141454,2911.2183771892715,3416.0245273377614,3919.7699705593714,4549.6334341626025,4792.241125411552,5187.872128724131,5559.800861141011,5998.409222782104,6403.354838709677,6865.3100867728745,7497.642875771539,8082.711432933117,8528.519861413262,8991.759226506309,9343.17847411444,9749.461381019066,10246.609489051098,10725.152894558809,10968.63288204748,11206.411912429463,11375.237823790761,11677.362083464734,12208.141002708642,12939.87553355391,13490.795620437955,14144.12376061904,14930.743477277863,15754.469952634698,16901.831021182934,18010.678089304256,18273.04136557166,18618.196401225116,19356.909335677785,20335.73527966875,21392.9368344299,22831.952374741166
EP31,229.2890503373119,250.67210606833248,277.72606774668634,335.4630240226095,450.32281013783904,570.0395876288659,723.3333333333334,783.8487508440244,812.7611026033692,890.4404332129965,987.5759878419453,1127.043076923077,1270.9268292682923,1527.5661605206074,1809.0992805755398,2096.880759564367,2414.277981072555,2543.302153432032,2967.3722003929274,3459.386327100431,3909.559529892692,4194.074975466143,4572.86573245262,4631.089494163423,4995.218671821697,5264.392895586651,5603.66763373543,5878.496277915632,6269.5649878334325,6604.547857080763,6711.228122292362,6883.444122149706,6838.623118342963,6851.177111716621,7137.63869438759,7098.684610705598,6533.007216262363,5935.8805637982205,5718.704523296009,5495.206555453097,5326.3851045937145,4602.524403332141,4223.270628646477,4007.855839416058,3842.2117892046667,3664.096224282161,3496.724668019962,3622.3404212354358,3876.5880927656626,3887.588453576033,3929.6944869831545,4067.590746744327,4194.426029896835,4270.31845621651,4297.84985244485
EP12,788.1266216917488,747.113717491076,707.9086892488955,679.3848327837965,668.894619831036,645.5270103092782,683.8611111111111,694.4226873733963,677.4532924961716,707.1302415995557,707.1466565349544,688.1573964497042,685.4878048780486,798.6706763951883,985.4158273381296,1034.2242390393742,1127.501072555205,1190.681022880215,1322.4512770137526,1604.6710381588966,1801.1078180889112,2069.7283611383705,2047.2900796345452,2322.816402274768,2561.157721173528,2765.82674919268,3075.195093398483,2916.9379652605458,2671.9354024149484,2464.5382074241506,2174.568758509716,1947.1037789058093,1841.7972723342373,1829.3453678474114,1797.8428309813637,1757.0024330900249,1708.9547694984053,1694.534959198813,1606.3017697284843,1429.3796630061195,1307.3408493640284,1262.2749016200746,1357.4251761675043,1711.5620437956202,2015.5939326533994,2195.3287813701104,2369.490294341538,2107.3622301649807,1994.301142263759,1783.9360962462406,1618.2277947932619,1520.835577046358,1433.6073408660257,1399.7415213999866,1405.403371757455
EI11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.228177641653906,21.460705359622327,30.6306990881459,35.585325443786985,46.439024390243894,73.68941037270756,93.63453237410073,110.3366378106674,145.1144479495268,230.11720502467472,317.5061886051081,515.9593874270242,601.5288707204904,659.9705593719332,724.997592443978,777.5529482190959,755.408119172163,680.97109795479,588.2958212449738,514.4069478908189,506.17037785225654,496.6594801356169,474.57354458059984,491.25936669083876,507.3848209723696,516.8787465940054,532.9257783044274,566.873783454988,617.6515576173448,549.1415986646884,512.4431707389134,481.6224327269679,493.74453379585833,502.67869371901674,537.9405450458414,593.4142335766422,688.4613455121986,736.3393172055165,855.8717330626746,963.5331677470165,1010.252336448598,921.3188547322371,812.3671516079633,764.284319651263,755.6096568180224,749.3553889981687,780.0476904765786
EI12,1804.0166061235082,1750.6547679755226,1732.441826215022,1718.5774846914742,1736.6118274788794,1774.6515463917524,1879.111111111111,1943.1735313977044,2087.945788667688,2231.019161344071,2540.76367781155,2863.0487573964497,3049.268292682926,3486.5472293433245,4497.628776978418,5262.556827701758,5802.8276340694,6683.851727231941,7556.088899803537,8818.766646924443,9812.619315278485,10754.637487733069,11263.617754182356,10823.454774019752,10490.504321128043,10183.63223896663,9663.39950119611,9550.764267990073,10127.267389008768,10250.128140485092,10098.666377852043,9990.671984529852,9664.982824352473,9308.649182561307,9412.821824841107,9702.991484184917,9759.585097129602,9597.154766320475,9472.62587526221,9356.575152988515,9453.32602754126,9738.40742065723,9992.57363675397,10348.516423357663,11459.079249390663,12363.276328283968,13657.386894189294,14970.65905373478,16574.913464866735,16595.954064294365,16855.05091883614,17413.68452479074,17854.94897887571,18041.6855456827,18578.569122658275
EI21,1055.3399065905553,996.2937276899542,953.4285714285714,953.7795572303344,964.9195197865718,949.2692783505154,959.3888888888889,1068.7643484132343,1153.5905053598776,1299.2668703138017,1527.310030395137,1721.701775147929,1901.7804878048776,2085.5975152829815,2356.719424460432,2954.372521641999,3318.697413249211,3654.105204127411,3755.3211198428294,4253.553007868686,4960.7603474706175,5000.907948969577,4796.195567627631,4656.503561807841,4472.773481919491,4314.4890742734115,4250.968901104495,4208.91811414392,4398.611266700334,5271.202121185778,5357.495358336427,5418.694706308919,5281.567896867507,5197.777929155313,5364.346116557147,5267.377128953773,5260.395541380754,5208.314725519288,5226.637043164831,5272.78690585967,5487.163933564596,6120.858639546175,7018.702725229206,7655.833941605839,7687.818358219552,7666.510513226316,8219.572062928193,9085.880818238727,10804.353063343717,11101.245888832469,11134.173813169984,11744.764052969944,12512.30858305846,13131.639184697824,13662.65705248398
EI22,121.61909704203426,113.61244263131056,109.79381443298969,108.93264248704662,113.74655402401066,118.90762886597936,128.91666666666666,135.74611748818367,142.9874425727412,155.94779227992225,165.47619047619048,171.123550295858,175.3414634146341,188.7333859199369,233.16834532374102,259.121474448478,281.6365930599369,298.29430237774784,368.69184675834975,426.491158304425,485.36739908022474,541.4792934249263,552.0293845299093,510.92559114037704,496.1938253354561,487.84117330462857,492.47284572708304,490.01985111662526,520.8111197832973,545.1972528905504,540.3773569336138,551.8628635887519,551.1912903352592,560.2465940054495,582.2578907680706,607.7131995133822,635.2478335105184,669.7788390207716,688.632965994032,762.1207142258362,799.8426889519606,870.0868298666122,914.0615765413078,971.1021897810218,1027.3735298989566,1127.2283970156002,1263.3799585553584,1412.2200884473255,1554.0346140533056,1504.777313386196,1471.8905053598774,1552.0021612909136,1678.4463120218963,1730.8493183205592,1858.539204017413
EI30,2849.112610275039,2765.493115757267,2807.7938144329896,2840.5011775788976,2962.2765673632725,3148.9608247422675,3486.972222222222,3893.5313977042542,4233.305972434916,4503.171341294085,4786.662867274569,4860.187928994083,4931.585365853657,5392.601262078485,6769.559712230216,7430.356743926276,8057.193312302838,8942.120569762224,10229.84155206287,12224.005245790675,13969.324476239139,15361.383709519134,15852.37138094944,15185.125770727325,14946.494143734366,15330.001291711516,15818.560390899374,16109.419354838708,16596.079564758275,17100.250891071897,17522.578949539955,17482.624687776974,17360.8407813544,17676.993869209808,18369.495314014865,19502.409367396598,20191.72658741664,20967.765022255193,21702.943480958435,22150.54489060273,22706.49122253758,22897.08958961517,23184.690803929985,23614.012773722625,24490.05471023924,25713.66836988469,26436.61735600102,27465.387431594678,28861.654551748008,28192.30951915941,28033.114088820825,28668.33646537356,29563.1695557583,30292.439784982707,31143.912820178368
EI40,3361.0897768552154,3340.1631820499747,3421.175257731959,3536.597268016957,3654.4882169853267,3891.287010309278,4267.472222222223,4493.990546927752,4734.310566615621,5030.747014718134,5334.67071935157,5606.433136094674,5724.975609756096,6312.10214947742,7773.001438848922,8404.485478916502,9109.591293375393,9633.720278151635,10835.0731827112,12300.247736695152,13785.40214614205,15017.592149165846,15553.499104883018,15894.956839269676,16132.109051626112,17007.277556512377,18309.82144856721,19563.409429280397,20921.487121803406,22173.49760931931,23378.484300862314,23526.401176375795,23541.40407970758,23835.817438692095,24637.452870839166,25809.37652068127,26646.886988176928,27128.739706973294,28005.89641622596,28441.106044094224,29289.360743193527,29885.782337609242,30543.323845124134,31455.29562043795,32724.658936557895,33760.25466877684,35383.80806478898,36967.34472244099,37750.90723433714,37193.46072419047,36801.0482388974,37542.7284099859,37674.20338269352,37734.8107576477,38282.801998923904
EI50,4237.706279190452,4227.320754716981,4271.2930780559645,4400.424870466321,4617.785682525567,4971.613608247422,5435.5,5703.22754895341,5973.2912710566625,6385.632879755623,6926.938956433638,7303.364733727811,7435.536585365851,8039.803983435219,9585.605755395683,11155.793353811783,12090.802145110409,13420.903432032299,15234.247838899804,17971.13309078602,20420.823709759832,22324.90755642787,22995.9283906414,22862.67153546842,23074.232203775304,24013.46270182992,25419.1229195297,27034.03473945409,28591.372526513933,29614.206989481012,30572.5272929818,30443.857465151883,30333.693432378255,30917.386239782016,31876.766670257457,33192.6891727494,34107.70796688251,35081.881862017806,36391.96407362544,37093.96177382849,38218.44970040997,39458.34655286963,41095.596191245924,43222.395985401454,46572.98421637995,50252.59886954555,54171.20238095239,58260.6769855213,62138.84008307372,62366.60989805087,63249.65007656968,65192.17533930436,67382.45838304443,69054.07122024012,71229.84722743058
EI60,4057.457187337831,4047.416624171341,4118.418262150221,4131.806877060762,4286.075589150733,4454.952989690721,4838.944444444444,5257.798784604997,5506.845022970904,5657.0419327964455,6090.580040526849,6293.543905325444,6377.170731707315,6906.722934332479,8266.376978417267,9589.110025132642,10293.419684542585,11252.965343203228,12137.515520628684,13608.662238768085,15431.476750127744,16965.49146221786,17851.548120254338,18128.603651601316,18824.38014555379,19224.09138858988,19836.037461190004,20475.111662531017,21589.903539782375,23085.48300443363,23907.57738168915,23990.327129159617,23959.731792634513,24063.616485013623,24674.74146288915,25648.514598540154,25785.449051254793,26249.826965875374,26777.253168670788,27691.999245536088,28935.071586250397,29972.780293351054,30876.584573030585,32167.3704379562,34220.964717574956,36941.20370789056,40847.38957963293,44610.03725692131,47585.02146071305,49287.17893832273,51076.44601837672,52969.25027016137,53977.612113130745,55635.12838296141,57182.871700389675
ET11,966.632070576025,949.8255991840898,996.718703976436,1044.5567593028732,1083.5322365495776,1178.3208247422679,1297.5277777777778,1343.470627954085,1439.1996937212864,1596.6764787559011,1678.3510638297873,1834.7375147928994,2058.5121951219508,2334.916190100572,2577.0359712230215,2714.636693660988,3011.443028391167,3424.1440107671597,4011.559626719057,4634.921059311278,4808.14716402657,5229.697742885181,5445.950490771035,5523.37300209518,5837.127188992496,6185.731324004305,6286.150760930422,6362.888337468982,6678.707175979063,6736.911675215162,6553.12146717828,6436.338731770204,6309.214715245843,6797.792234332424,8194.4576106862,9569.696167883214,11527.119873715408,13774.549425074185,15731.340680119363,17750.44320563333,19000.048775360036,19271.173557520317,19324.31136817114,19921.17518248175,21922.582739771413,24204.86873163011,26537.827032056168,28221.05831869308,25858.399446175146,22353.692902620995,21573.452526799385,23263.746121581775,25367.811249912276,28686.209743607138,33049.03608171783
